phase,vehicle,startTime,moves,rewardsCollected,obstaclesHit,routeTaken,actions,lastValidKeyTime,hits,endTime,totalTime,sessionId,prolificId,studyId,trial,vehicleType,vehicleSize,vehicleColor,plan_seq,plan_rt_ms,raw_input_seq,translated_seq,valid_generalization,correctness_generalization,correctHL,correctLL,generalized_correctness_topdown,generalized_correctness_leftright,bias_second_order_valid,bias_second_order_correct,type_generalization,optimalRoute,dangerous_vehicle,worry,somatic_anxiety
1,,,,4,0,"[""right"",""right"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6735,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,2,pickup_truck,medium,#2ca02c,,,,,,,,,,,,,,"[""right"",""down"",""right"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""up"",""right"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6057,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,3,big_car,big,#FF5733,,,,,,,,,,,,,,"[""up"",""up"",""right"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""down"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5852,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,4,truck,medium,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""down"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""up"",""right"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5408,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,5,truck,medium,#2ca02c,,,,,,,,,,,,,,"[""up"",""right"",""up"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6203,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,6,small_car,small,#ebeb5e,,,,,,,,,,,,,,"[""down"",""left"",""left"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""up"",""right"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4884,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,7,small_car,small,#822cd1,,,,,,,,,,,,,,"[""up"",""up"",""right"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4641,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,8,truck,medium,#FF99CC,,,,,,,,,,,,,,"[""left"",""down"",""down"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""down"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,9000,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,9,small_car,small,#ebeb5e,,,,,,,,,,,,,,"[""down"",""left"",""left"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""right"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6205,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,10,big_car,big,#822cd1,,,,,,,,,,,,,,"[""down"",""right"",""right"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""up"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5602,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,11,truck,medium,#FF5733,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5124,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,12,big_car,big,#2ca02c,,,,,,,,,,,,,,"[""up"",""left"",""down"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""right"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4738,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,13,truck,medium,#FF99CC,,,,,,,,,,,,,,"[""up"",""right"",""up"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,3480,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,14,big_car,big,#FF99CC,,,,,,,,,,,,,,"[""left"",""left"",""down"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""down"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5313,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,15,small_car,small,#FF5733,,,,,,,,,,,,,,"[""left"",""down"",""down"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""up"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5587,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,16,pickup_truck,medium,#FF5733,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""up"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4949,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,17,small_car,small,#FF99CC,,,,,,,,,,,,,,"[""left"",""up"",""up"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""down"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4323,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,18,small_car,small,#822cd1,,,,,,,,,,,,,,"[""down"",""down"",""left"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""down"",""right"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5150,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,19,pickup_truck,medium,#FF5733,,,,,,,,,,,,,,"[""left"",""down"",""right"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5121,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,20,big_car,big,#ebeb5e,,,,,,,,,,,,,,"[""up"",""left"",""left"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5082,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,21,truck,medium,#ebeb5e,,,,,,,,,,,,,,"[""right"",""down"",""left"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4185,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,22,big_car,big,#FF99CC,,,,,,,,,,,,,,"[""left"",""down"",""down"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""left"",""left"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6438,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,23,truck,medium,#822cd1,,,,,,,,,,,,,,"[""left"",""down"",""left"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""left"",""up"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4154,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,24,pickup_truck,medium,#FF5733,,,,,,,,,,,,,,"[""left"",""left"",""up"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""down"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5271,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,25,small_car,small,#2ca02c,,,,,,,,,,,,,,"[""down"",""right"",""down"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""right"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4425,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,26,pickup_truck,medium,#FF99CC,,,,,,,,,,,,,,"[""up"",""right"",""down"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""left"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,8114,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,27,small_car,small,#822cd1,,,,,,,,,,,,,,"[""down"",""left"",""up"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""up"",""left"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4917,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,28,small_car,small,#FF99CC,,,,,,,,,,,,,,"[""up"",""left"",""up"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5380,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,29,big_car,big,#FF99CC,,,,,,,,,,,,,,"[""left"",""down"",""down"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""up"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4246,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,30,big_car,big,#FF5733,,,,,,,,,,,,,,"[""right"",""up"",""up"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""left"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6920,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,31,pickup_truck,medium,#2ca02c,,,,,,,,,,,,,,"[""up"",""left"",""up"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4740,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,32,small_car,small,#FF99CC,,,,,,,,,,,,,,"[""down"",""left"",""left"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""right"",""right"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7423,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,33,pickup_truck,medium,#ebeb5e,,,,,,,,,,,,,,"[""right"",""right"",""down"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""down"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6327,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,34,big_car,big,#2ca02c,,,,,,,,,,,,,,"[""down"",""down"",""right"",""up""]",pickup_truck,21,11
1,,,,4,1,"[""left"",""right"",""right"",""up"",""left"",""left""]",,,"[""obstacle"",""reward"",""reward"",""reward"",""reward""]",,10006,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,35,pickup_truck,medium,#2ca02c,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""left"",""up"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5313,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,36,small_car,small,#2ca02c,,,,,,,,,,,,,,"[""left"",""left"",""up"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""up"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,8008,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,37,pickup_truck,medium,#822cd1,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""down"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5227,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,38,truck,medium,#FF5733,,,,,,,,,,,,,,"[""down"",""down"",""right"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4377,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,39,small_car,small,#2ca02c,,,,,,,,,,,,,,"[""right"",""down"",""down"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""left"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6107,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,40,truck,medium,#2ca02c,,,,,,,,,,,,,,"[""down"",""left"",""up"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""up"",""right"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4471,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,41,pickup_truck,medium,#822cd1,,,,,,,,,,,,,,"[""up"",""up"",""right"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4896,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,42,big_car,big,#ebeb5e,,,,,,,,,,,,,,"[""right"",""down"",""left"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""left"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4558,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,43,small_car,small,#FF5733,,,,,,,,,,,,,,"[""left"",""left"",""up"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""left"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5949,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,44,truck,medium,#ebeb5e,,,,,,,,,,,,,,"[""left"",""down"",""left"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""right"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5845,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,45,big_car,big,#ebeb5e,,,,,,,,,,,,,,"[""down"",""right"",""down"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4796,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,46,pickup_truck,medium,#822cd1,,,,,,,,,,,,,,"[""up"",""left"",""down"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""up"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4741,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,47,pickup_truck,medium,#ebeb5e,,,,,,,,,,,,,,"[""right"",""up"",""up"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""right"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,3310,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,48,truck,medium,#ebeb5e,,,,,,,,,,,,,,"[""up"",""right"",""right"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""left"",""left"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,3917,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,49,pickup_truck,medium,#FF99CC,,,,,,,,,,,,,,"[""up"",""left"",""left"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""down"",""right"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,2705,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,50,truck,medium,#2ca02c,,,,,,,,,,,,,,"[""down"",""down"",""right"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""down"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4881,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,51,truck,medium,#FF5733,,,,,,,,,,,,,,"[""right"",""down"",""down"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""down"",""left"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5227,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,52,truck,medium,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""left"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""right"",""right"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5028,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,53,big_car,big,#FF5733,,,,,,,,,,,,,,"[""right"",""up"",""right"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""up"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4876,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,54,big_car,big,#822cd1,,,,,,,,,,,,,,"[""up"",""left"",""down"",""down""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""right"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6075,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,55,pickup_truck,medium,#FF99CC,,,,,,,,,,,,,,"[""down"",""right"",""up"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""down"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4828,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,56,big_car,big,#822cd1,,,,,,,,,,,,,,"[""down"",""right"",""down"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""left"",""up"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,3118,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,57,big_car,big,#2ca02c,,,,,,,,,,,,,,"[""left"",""left"",""up"",""up""]",pickup_truck,21,11
1,,,,4,0,"[""down"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,3457,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,58,small_car,small,#FF5733,,,,,,,,,,,,,,"[""down"",""down"",""left"",""left""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""left"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,3853,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,59,small_car,small,#ebeb5e,,,,,,,,,,,,,,"[""left"",""left"",""down"",""right""]",pickup_truck,21,11
1,,,,4,0,"[""left"",""right"",""right"",""down"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,10527,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,60,truck,medium,#FF99CC,,,,,,,,,,,,,,"[""right"",""down"",""down"",""left""]",pickup_truck,21,11
2,,1751822045222,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822070865,25643,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,1,big_car,big,#dbc7f0,ynnw,25607,ynnw,,0,0,0,0,0,0,0,0,first-order,"[""right"",""down"",""down"",""left""]",pickup_truck,21,11
2,,1751822071275,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822082496,11221,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,2,big_car,big,#e02319,bmtn,11218,bmtn,,0,0,0,0,0,0,0,0,first-order,"[""down"",""right"",""up"",""right""]",pickup_truck,21,11
2,,1751822082913,"[{""direction"":""down"",""keyPressed"":""b"",""time"":9961},{""direction"":""down"",""keyPressed"":""b"",""time"":9961}]",0,0,,[],,"[""reward"",""reward"",""empty"",""empty""]",1751822092901,9988,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,3,pickup_truck,medium,#2c0eb5,bbww,9961,bbww,downdown,2,2,2,0,2,0,0,0,first-order,"[""down"",""down"",""left"",""left""]",pickup_truck,21,11
2,,1751822093316,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822101451,8135,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,4,dump_truck,medium,#e02319,nntw,8131,nntw,leftleftup,3,1,1,0,,,2,0,second-order,"[""right"",""right"",""up"",""left""]",pickup_truck,21,11
2,,1751822101854,"[{""direction"":""up"",""keyPressed"":""e"",""time"":6028}]",0,0,,[],,"[""empty"",""empty"",""reward"",""empty""]",1751822107899,6045,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,5,medium_car,medium,#ad5d24,tteb,6028,tteb,up,1,0,0,0,,,0,0,second-order,"[""up"",""up"",""left"",""down""]",pickup_truck,21,11
2,,1751822108306,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822113234,4928,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,6,dump_truck,medium,#33C1FF,tebb,4906,tebb,updowndown,3,3,3,0,,,0,0,second-order,"[""up"",""left"",""down"",""down""]",pickup_truck,21,11
2,,1751822113652,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822118998,5346,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,7,dump_truck,medium,#2c0eb5,tnnb,5325,tnnb,upleftleftdown,4,2,2,0,,,2,0,second-order,"[""up"",""right"",""right"",""down""]",pickup_truck,21,11
2,,1751822119402,"[{""direction"":""up"",""keyPressed"":""e"",""time"":11214}]",0,0,,[],,"[""empty"",""empty"",""empty"",""obstacle""]",1751822130619,11217,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,8,medium_car,medium,#e02319,ytte,11214,ytte,up,1,0,0,0,,,0,0,second-order,"[""right"",""up"",""up"",""left""]",pickup_truck,21,11
2,,1751822131032,"[{""direction"":""down"",""keyPressed"":""b"",""time"":5684},{""direction"":""down"",""keyPressed"":""b"",""time"":5684}]",0,0,,[],,"[""reward"",""empty"",""empty"",""empty""]",1751822136719,5687,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,9,truck,medium,#dbc7f0,byyb,5684,byyb,downdown,2,2,2,0,2,0,0,0,first-order,"[""down"",""right"",""right"",""down""]",pickup_truck,21,11
2,,1751822137130,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822142091,4961,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,10,dump_truck,medium,#dbc7f0,bwwt,4939,bwwt,downup,2,2,2,0,,,0,0,second-order,"[""down"",""left"",""left"",""up""]",pickup_truck,21,11
2,,1751822142494,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822146689,4195,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,11,medium_car,medium,#2c0eb5,ttnb,4192,ttnb,,0,0,0,0,,,0,0,second-order,"[""up"",""up"",""right"",""down""]",pickup_truck,21,11
2,,1751822147097,"[{""direction"":""up"",""keyPressed"":""e"",""time"":6340}]",0,0,,[],,"[""empty"",""empty"",""reward"",""empty""]",1751822153455,6358,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,12,small_car,small,#e02319,tteb,6340,tteb,up,1,0,0,0,0,0,0,0,first-order,"[""up"",""up"",""left"",""down""]",pickup_truck,21,11
2,,1751822153857,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1751822165730,11873,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,13,big_car,big,#33C1FF,wwty,11870,wwty,,0,0,0,0,0,0,0,0,first-order,"[""left"",""up"",""left"",""down""]",pickup_truck,21,11
2,,1751822166133,"[{""direction"":""left"",""keyPressed"":""y"",""time"":5493},{""direction"":""down"",""keyPressed"":""b"",""time"":5493}]",0,0,,[],,"[""empty"",""empty"",""empty"",""obstacle""]",1751822171630,5497,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,14,pickup_truck,medium,#ad5d24,ynnb,5493,ynnb,leftdown,2,1,1,0,1,0,0,0,first-order,"[""up"",""right"",""down"",""down""]",pickup_truck,21,11
2,,1751822172042,"[{""direction"":""right"",""keyPressed"":""w"",""time"":3824}]",0,0,,[],,"[""empty"",""out_of_bounds_right"",""empty"",""empty""]",1751822175870,3828,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,15,small_car,small,#2c0eb5,ywbb,3824,ywbb,right,1,0,0,0,0,0,0,0,first-order,"[""up"",""left"",""down"",""down""]",pickup_truck,21,11
2,,1751822176275,"[{""direction"":""up"",""keyPressed"":""e"",""time"":3909},{""direction"":""up"",""keyPressed"":""e"",""time"":3909}]",0,0,,[],,"[""empty"",""reward"",""out_of_bounds_up"",""empty""]",1751822180201,3926,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,16,small_car,small,#ad5d24,teeb,3909,teeb,upup,2,0,0,0,0,0,0,0,first-order,"[""up"",""left"",""left"",""down""]",pickup_truck,21,11
2,,1751822180613,"[{""direction"":""up"",""keyPressed"":""t"",""time"":3314},{""direction"":""up"",""keyPressed"":""t"",""time"":3314}]",0,0,,[],,"[""empty"",""obstacle"",""reward"",""empty""]",1751822183943,3330,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,17,truck,medium,#33FF57,htte,3314,htte,upup,2,2,2,0,2,0,0,0,first-order,"[""right"",""up"",""up"",""left""]",pickup_truck,21,11
2,,1751822184351,"[{""direction"":""up"",""keyPressed"":""t"",""time"":8731},{""direction"":""up"",""keyPressed"":""t"",""time"":8731}]",0,0,,[],,"[""reward"",""reward"",""empty"",""empty""]",1751822193098,8747,686aab95c6e3f17659d7bc15,63af557b3d4f219c3226b7d6,686aa7edb38bfd09fe6284f9,18,truck,medium,#e02319,ttyy,8731,ttyy,upup,2,2,2,0,2,0,0,0,first-order,"[""up"",""up"",""right"",""right""]",pickup_truck,21,11
