phase,vehicle,startTime,moves,rewardsCollected,obstaclesHit,routeTaken,actions,lastValidKeyTime,hits,endTime,totalTime,sessionId,prolificId,studyId,trial,vehicleType,vehicleSize,vehicleColor,plan_seq,plan_rt_ms,raw_input_seq,translated_seq,valid_generalization,correctness_generalization,correctHL,correctLL,generalized_correctness_topdown,generalized_correctness_leftright,bias_second_order_valid,bias_second_order_correct,type_generalization,optimalRoute,dangerous_vehicle,worry,somatic_anxiety
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,8741,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,4,medium_sedan,medium,#822cd1,waxx,8740,waxx,,0,0,0,0,,,0,0,second-order,"[""up"",""left"",""down"",""down""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,11106,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,5,small_sedan,small,#822cd1,xkkx,11104,xkkx,,0,0,0,0,0,0,0,0,first-order,"[""down"",""right"",""right"",""down""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,10779,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,6,medium_car,medium,#dbc7f0,kwwa,10777,kwwa,upupleft,3,3,2,1,,,-3,-3,second-order,"[""right"",""up"",""up"",""left""]",small_car,8,10
2,,1.75199E+12,"[{""direction"":""right"",""keyPressed"":""j"",""time"":9548},{""direction"":""right"",""keyPressed"":""j"",""time"":9548}]",0,0,,[],,"[""empty"",""empty"",""empty"",""obstacle""]",1.75199E+12,9549,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,7,small_sedan,small,#822cd1,wwjj,9548,wwjj,rightright,2,2,0,2,0,2,0,0,first-order,"[""up"",""up"",""right"",""right""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,7170,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,8,medium_car,medium,#e02319,axxj,7168,axxj,leftdowndown,3,3,2,1,,,-3,-3,second-order,"[""left"",""down"",""down"",""right""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,6543,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,9,medium_sedan,medium,#822cd1,jjwa,6541,jjwa,rightright,2,2,0,2,,,-2,-2,second-order,"[""right"",""right"",""up"",""left""]",small_car,8,10
2,,1.75199E+12,"[{""direction"":""up"",""keyPressed"":""w"",""time"":7031},{""direction"":""up"",""keyPressed"":""w"",""time"":7031},{""direction"":""left"",""keyPressed"":""a"",""time"":7031},{""direction"":""down"",""keyPressed"":""x"",""time"":7031}]",0,0,,[],,"[""reward"",""reward"",""reward"",""reward""]",1.75199E+12,7033,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,10,small_car,small,#33FF57,wwax,7031,wwax,upupleftdown,4,4,3,1,3,1,0,0,first-order,"[""up"",""up"",""left"",""down""]",small_car,8,10
2,,1.75199E+12,"[{""direction"":""up"",""keyPressed"":""w"",""time"":4710},{""direction"":""left"",""keyPressed"":""a"",""time"":4710},{""direction"":""down"",""keyPressed"":""x"",""time"":4710},{""direction"":""down"",""keyPressed"":""x"",""time"":4710}]",0,0,,[],,"[""reward"",""reward"",""reward"",""reward""]",1.75199E+12,4712,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,11,small_car,small,#e02319,waxx,4710,waxx,upleftdowndown,4,4,3,1,3,1,0,0,first-order,"[""up"",""left"",""down"",""down""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,4499,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,12,big_sedan,big,#822cd1,xxaa,4497,xxaa,,0,0,0,0,0,0,0,0,first-order,"[""down"",""down"",""left"",""left""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,13057,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,13,big_car,big,#dbc7f0,xjwj,13055,xjwj,,0,0,0,0,0,0,0,0,first-order,"[""down"",""right"",""up"",""right""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,5415,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,14,medium_sedan,medium,#822cd1,wjjx,5413,wjjx,rightright,2,2,0,2,,,-2,-2,second-order,"[""up"",""right"",""right"",""down""]",small_car,8,10
2,,1.75199E+12,"[{""direction"":""up"",""keyPressed"":""w"",""time"":5984},{""direction"":""left"",""keyPressed"":""a"",""time"":5984},{""direction"":""left"",""keyPressed"":""a"",""time"":5984},{""direction"":""down"",""keyPressed"":""x"",""time"":5984}]",0,0,,[],,"[""reward"",""reward"",""reward"",""reward""]",1.75199E+12,5986,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,15,small_car,small,#dbc7f0,waax,5984,waax,upleftleftdown,4,4,2,2,2,2,0,0,first-order,"[""up"",""left"",""left"",""down""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,9336,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,16,big_sedan,big,#822cd1,wjxj,9335,wjxj,,0,0,0,0,0,0,0,0,first-order,"[""up"",""right"",""down"",""right""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,7726,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,17,medium_sedan,medium,#822cd1,xaaw,7724,xaaw,,0,0,0,0,,,0,0,second-order,"[""down"",""left"",""left"",""up""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,7640,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,18,big_sedan,big,#822cd1,wjxx,7638,wjxx,,0,0,0,0,0,0,0,0,first-order,"[""up"",""right"",""down"",""down""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,6828,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,19,big_car,big,#33FF57,jxxa,6826,jxxa,,0,0,0,0,0,0,0,0,first-order,"[""right"",""down"",""down"",""left""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,7242,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,20,medium_sedan,medium,#822cd1,wwax,7229,wwax,,0,0,0,0,,,0,0,second-order,"[""up"",""left"",""up"",""right""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,5907,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,21,medium_sedan,medium,#822cd1,wwax,5905,wwax,,0,0,0,0,,,0,0,second-order,"[""up"",""left"",""up"",""right""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,6544,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,22,big_car,big,#ad5d24,aawj,6543,aawj,,0,0,0,0,0,0,0,0,first-order,"[""left"",""up"",""left"",""down""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,4824,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,23,medium_car,medium,#ad5d24,wjxx,4822,wjxx,updowndown,3,3,3,0,,,-3,-3,second-order,"[""up"",""right"",""down"",""down""]",small_car,8,10
2,,1.75199E+12,[],0,0,,[],,"[""empty"",""empty"",""empty"",""empty""]",1.75199E+12,5772,686d437bf6e46d7e2175abc4,59a9c0291b7a550001d6392e,686d429798a6ab910e8e7a41,24,medium_car,medium,#2c0eb5,wwax,5770,wwax,upupleftdown,4,4,3,1,,,-4,-4,second-order,"[""up"",""up"",""left"",""down""]",small_car,8,10
0,"{""type"":""car"",""size"":""small"",""upKey"":""w"",""downKey"":""x"",""leftKey"":""a"",""rightKey"":""d"",""keys"":{""up"":""w"",""down"":""x"",""left"":""a"",""right"":""d""},""color"":""red"",""x"":0,""y"":2}",1.75199E+12,"[{""direction"":""left"",""fromPosition"":{""x"":2,""y"":0},""toPosition"":{""x"":1,""y"":0},""time"":21456},{""direction"":""down"",""fromPosition"":{""x"":1,""y"":0},""toPosition"":{""x"":1,""y"":1},""time"":24684},{""direction"":""down"",""fromPosition"":{""x"":1,""y"":1},""toPosition"":{""x"":1,""y"":2},""time"":27266},{""direction"":""left"",""fromPosition"":{""x"":1,""y"":2},""toPosition"":{""x"":0,""y"":2},""time"":27631}]",2,0,"[""left"",""down"",""down"",""left""]","[{""key"":""a"",""direction"":""left"",""rt"":21456,""time"":21456},{""key"":""x"",""direction"":""down"",""rt"":3228,""time"":24684},{""key"":""x"",""direction"":""down"",""rt"":2582,""time"":27266},{""key"":""a"",""direction"":""left"",""rt"":365,""time"":27631}]",1.75199E+12,"[""reward"",""reward""]",1.75199E+12,27650,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,,,,,,,,,,,,,,,,,,[],big_car,15,12
1,,,,4,0,"[""down"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7068,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,1,small_car,small,#FF5733,,,,,,,,,,,,,,"[""down"",""left"",""left"",""up""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,19739,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,2,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""left"",""left"",""up"",""right""]",big_car,15,12
1,,,,4,0,"[""left"",""down"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6256,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,3,small_car,small,#ebeb5e,,,,,,,,,,,,,,"[""left"",""down"",""down"",""left""]",big_car,15,12
1,,,,4,0,"[""up"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,9367,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,4,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""up"",""left"",""down"",""down""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5306,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,5,small_car,small,#FF99CC,,,,,,,,,,,,,,"[""right"",""down"",""down"",""right""]",big_car,15,12
1,,,,4,0,"[""down"",""down"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5827,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,6,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""down"",""left"",""down"",""right""]",big_car,15,12
1,,,,4,0,"[""right"",""up"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7121,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,7,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""right"",""up"",""up"",""left""]",big_car,15,12
1,,,,4,0,"[""left"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,10628,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,8,big_car,big,#ebeb5e,,,,,,,,,,,,,,"[""left"",""down"",""down"",""right""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""up"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5243,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,9,big_car,big,#2ca02c,,,,,,,,,,,,,,"[""left"",""left"",""up"",""up""]",big_car,15,12
1,,,,4,0,"[""right"",""up"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7300,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,10,big_car,big,#FF5733,,,,,,,,,,,,,,"[""right"",""up"",""up"",""left""]",big_car,15,12
1,,,,4,0,"[""down"",""right"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,13872,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,11,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""down"",""right"",""up"",""right""]",big_car,15,12
1,,,,4,0,"[""right"",""up"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6895,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,12,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""right"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5501,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,13,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""right"",""up""]",big_car,15,12
1,,,,4,0,"[""up"",""up"",""right"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6933,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,14,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""up"",""right"",""up"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6324,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,15,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""down"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7769,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,16,big_car,big,#ebeb5e,,,,,,,,,,,,,,"[""right"",""down"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""up"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7993,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,17,big_car,big,#FF99CC,,,,,,,,,,,,,,"[""up"",""left"",""down"",""down""]",big_car,15,12
1,,,,4,0,"[""down"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6015,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,18,small_car,small,#822cd1,,,,,,,,,,,,,,"[""down"",""left"",""left"",""up""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7430,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,19,small_car,small,#ebeb5e,,,,,,,,,,,,,,"[""left"",""left"",""up"",""right""]",big_car,15,12
1,,,,4,0,"[""up"",""up"",""right"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5135,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,20,big_car,big,#FF5733,,,,,,,,,,,,,,"[""up"",""up"",""right"",""right""]",big_car,15,12
1,,,,4,0,"[""down"",""down"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7634,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,21,small_car,small,#FF99CC,,,,,,,,,,,,,,"[""down"",""down"",""left"",""up""]",big_car,15,12
1,,,,4,0,"[""up"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7172,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,22,big_car,big,#2ca02c,,,,,,,,,,,,,,"[""up"",""left"",""down"",""down""]",big_car,15,12
1,,,,4,0,"[""down"",""down"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5606,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,23,big_car,big,#FF5733,,,,,,,,,,,,,,"[""down"",""right"",""down"",""left""]",big_car,15,12
1,,,,4,0,"[""down"",""left"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6267,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,24,small_car,small,#2ca02c,,,,,,,,,,,,,,"[""down"",""left"",""up"",""left""]",big_car,15,12
1,,,,4,0,"[""down"",""down"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5499,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,25,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""down"",""down"",""right"",""up""]",big_car,15,12
1,,,,4,0,"[""down"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5048,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,26,small_car,small,#FF5733,,,,,,,,,,,,,,"[""down"",""down"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5161,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,27,small_car,small,#822cd1,,,,,,,,,,,,,,"[""left"",""left"",""down"",""right""]",big_car,15,12
1,,,,4,0,"[""down"",""left"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,9022,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,28,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""down"",""left"",""up"",""left""]",big_car,15,12
1,,,,4,0,"[""down"",""right"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7058,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,29,big_car,big,#822cd1,,,,,,,,,,,,,,"[""down"",""right"",""right"",""up""]",big_car,15,12
1,,,,4,0,"[""up"",""up"",""left"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5438,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,30,small_car,small,#2ca02c,,,,,,,,,,,,,,"[""up"",""left"",""up"",""right""]",big_car,15,12
1,,,,4,0,"[""right"",""up"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,8556,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,31,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""down"",""right"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,8345,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,32,big_car,big,#822cd1,,,,,,,,,,,,,,"[""down"",""right"",""down"",""right""]",big_car,15,12
1,,,,4,0,"[""up"",""up"",""right"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5412,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,33,small_car,small,#FF99CC,,,,,,,,,,,,,,"[""up"",""up"",""right"",""down""]",big_car,15,12
1,,,,4,0,"[""right"",""up"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,8260,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,34,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""up"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6540,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,35,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""right"",""up"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""left"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,8275,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,36,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""left"",""down""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5928,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,37,big_car,big,#FF99CC,,,,,,,,,,,,,,"[""left"",""left"",""down"",""down""]",big_car,15,12
1,,,,4,0,"[""up"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6848,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,38,big_car,big,#ebeb5e,,,,,,,,,,,,,,"[""up"",""left"",""left"",""up""]",big_car,15,12
1,,,,4,0,"[""left"",""down"",""right"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6749,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,39,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""left"",""down"",""right"",""right""]",big_car,15,12
1,,,,4,0,"[""up"",""left"",""left"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7292,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,40,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""up"",""left"",""left"",""down""]",big_car,15,12
1,,,,4,0,"[""down"",""right"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6666,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,41,big_car,big,#2ca02c,,,,,,,,,,,,,,"[""down"",""down"",""right"",""up""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6895,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,42,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""left"",""down"",""left"",""up""]",big_car,15,12
1,,,,4,0,"[""up"",""right"",""down"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6511,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,43,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""up"",""right"",""down"",""down""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5666,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,44,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""left"",""down"",""left"",""up""]",big_car,15,12
1,,,,4,0,"[""up"",""left"",""up"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5962,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,45,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""up"",""left"",""up"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6296,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,46,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""up"",""right"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7315,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,47,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""up"",""right"",""up"",""right""]",big_car,15,12
1,,,,4,0,"[""down"",""left"",""left"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5706,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,48,small_car,small,#FF5733,,,,,,,,,,,,,,"[""down"",""left"",""left"",""up""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6151,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,49,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""left"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""up"",""right"",""down""]",,,"[""reward"",""reward"",""reward"",""reward""]",,8673,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,50,big_car,big,#822cd1,,,,,,,,,,,,,,"[""right"",""up"",""right"",""down""]",big_car,15,12
1,,,,4,0,"[""left"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5329,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,51,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""left"",""down"",""down"",""right""]",big_car,15,12
1,,,,4,0,"[""left"",""up"",""up"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,4963,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,52,small_car,small,#822cd1,,,,,,,,,,,,,,"[""left"",""up"",""up"",""right""]",big_car,15,12
1,,,,4,0,"[""up"",""right"",""right"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5615,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,53,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""up"",""right"",""right"",""up""]",big_car,15,12
1,,,,4,0,"[""left"",""down"",""down"",""right""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6368,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,54,big_car,big,#FF99CC,,,,,,,,,,,,,,"[""left"",""down"",""down"",""right""]",big_car,15,12
1,,,,4,0,"[""right"",""right"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6876,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,55,big_sedan,big,#822cd1,,,,,,,,,,,,,,"[""right"",""right"",""down"",""left""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""down"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,6521,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,56,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""down"",""left""]",big_car,15,12
1,,,,4,0,"[""left"",""left"",""up"",""up""]",,,"[""reward"",""reward"",""reward"",""reward""]",,5390,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,57,small_car,small,#2ca02c,,,,,,,,,,,,,,"[""left"",""left"",""up"",""up""]",big_car,15,12
1,,,,4,0,"[""right"",""down"",""left"",""left""]",,,"[""reward"",""reward"",""reward"",""reward""]",,7168,686d439432af8f925e913308,677ea99632ede91523475586,686d429798a6ab910e8e7a41,58,small_sedan,small,#822cd1,,,,,,,,,,,,,,"[""right"",""down"",""left"",""left""]",big_car,15,12
